ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
MSFO,MSFT,0.790872,501,ols,0.08389799999999999,55000,0.08389799999999999,False,False,11.520000457763672,0.08389799999999999,1.0,False,,True,False,False,False,False,True,False,False,False,0.200029,-0.005058,0.241572,0.004826,-0.005058,-0.08895599999999998,-0.08895599999999998,0.197718,0.2372616,0.5,0.5
MSTY,MSTR,0.76378,501,ols,0.071434,550000,0.071434,False,False,21.0,0.071434,1.0,False,,True,False,False,False,False,True,False,False,False,0.695229,0.040152,0.882843,0.070311,0.040152,-0.031282,-0.031282,0.190945,0.229134,0.5,0.5
NFLY,NFLX,0.779896,501,ols,0.051858,15000,0.051858,False,False,11.0,0.051858,1.0,False,,True,False,False,False,False,True,False,False,False,0.271469,-0.018677,0.330343,0.009366,-0.018677,-0.070535,-0.070535,0.194974,0.2339688,0.5,0.5
NVDY,NVDA,0.788066,501,ols,0.047635,350000,0.047635,False,False,13.069999694824219,0.047635,1.0,False,,True,False,False,False,False,True,False,False,False,0.401976,-0.013819,0.495013,0.020463,-0.013819,-0.061453999999999995,-0.061453999999999995,0.1970165,0.2364198,0.5,0.5
PLTY,PLTR,0.794821,370,ols,,0,,False,True,38.849998474121094,,1.0,False,,False,False,False,False,False,True,False,True,False,0.535353,0.089745,0.627873,0.032145,0.089745,0.089745,0.089745,0.19870525,1.0,0.5,1.0
PYPY,PYPL,0.815037,501,ols,0.072991,7000,0.072991,False,False,29.03700065612793,0.072991,1.0,False,,True,False,False,False,False,True,False,False,False,0.321069,-0.007518,0.377465,0.01074,-0.007518,-0.080509,-0.080509,0.20375925,0.24451109999999998,0.5,0.5
RBLY,RBLX,0.847535,170,ols,0.042158,600,0.042158,False,False,18.301000595092773,0.042158,1.0,False,,True,False,False,False,False,True,False,True,False,0.515513,0.009733,0.525532,0.017844,0.012372,-0.032425,-0.029786,0.21188375,0.2542605,0.5,0.5
RDYY,RDDT,0.822277,141,ols,0.011009,10000,0.011009,False,False,19.889999389648438,0.011009,1.0,False,,True,False,False,False,False,True,False,False,False,0.546769,0.119179,0.780672,0.044532,0.086299,0.10816999999999999,0.07529,0.20556925,0.2466831,0.5,0.5
SMCY,SMCI,0.75936,388,ols,0.067722,75000,0.067722,False,False,5.46999979019165,0.067722,1.0,False,,True,False,False,False,False,True,False,False,False,0.77949,0.171764,0.980664,0.087867,0.171764,0.104042,0.104042,0.18984,0.227808,0.5,0.5
SNOY,SNOW,0.794407,452,ols,0.087759,55000,0.087759,False,False,7.940000057220459,0.087759,1.0,False,,True,False,False,False,False,True,False,False,False,0.43608,0.004169,0.523113,0.022347,0.004169,-0.08359,-0.08359,0.19860175,0.23832209999999998,0.5,0.5
TSLY,TSLA,0.755492,501,ols,0.04228,400000,0.04228,False,False,30.510000228881836,0.04228,1.0,False,,True,False,False,False,False,True,False,False,False,0.486341,0.024649,0.625528,0.03614,0.024649,-0.017630999999999997,-0.017630999999999997,0.188873,0.2266476,0.5,0.5
TSMY,TSM,0.797627,403,ols,0.064631,30000,0.064631,False,False,15.380000114440918,0.064631,1.0,False,,True,False,False,False,False,True,False,False,False,0.333833,0.029058,0.409211,0.013515,0.029058,-0.035572999999999994,-0.035572999999999994,0.19940675,0.23928809999999998,0.5,0.5
XOMO,XOM,0.802965,501,ols,0.136101,25000,0.136101,False,False,13.15999984741211,0.136101,1.0,False,,True,False,False,False,False,True,False,False,False,0.191152,0.033239,0.229679,0.004173,0.033239,-0.10286200000000001,-0.10286200000000001,0.20074125,0.2408895,0.5,0.5
XYZY,XYZ,0.812813,501,ols,0.056973,15000,0.056973,False,False,25.770000457763672,0.056973,1.0,False,,True,False,False,False,False,True,False,False,False,0.425897,0.039798,0.511302,0.019888,0.039798,-0.017175000000000003,-0.017175000000000003,0.20320325,0.2438439,0.5,0.5
AAPW,AAPL,1.099203,279,ols,0.129882,15000,0.129882,False,False,34.7400016784668,0.129882,1.0,False,,True,False,False,False,False,True,False,False,False,0.357444,0.052804,0.283726,0.004389,0.052804,-0.07707800000000001,-0.07707800000000001,0.27480075,0.32976089999999997,0.5,0.5
AMDW,AMD,1.198998,173,ols,0.055742,15000,0.055742,False,False,42.38999938964844,0.055742,1.0,False,,True,False,False,False,False,True,False,False,False,0.766353,0.094752,0.561173,0.037569,0.076826,0.03901,0.021084000000000006,0.2997495,0.3596994,0.5,0.5
AMZW,AMZN,1.213295,197,ols,0.039852,35000,0.039852,False,False,34.09000015258789,0.039852,1.0,False,,True,False,False,False,False,True,False,False,False,0.374909,0.057544,0.320037,0.013253,0.047877,0.017692,0.008025000000000004,0.30332375,0.3639885,0.5,0.5
ARMW,ARM,1.204719,109,ols,0.056593,700,0.056593,False,False,35.22999954223633,0.056593,1.0,False,,True,False,False,False,False,True,False,True,False,0.65531,0.07333,0.6409,0.050652,0.060461,0.01673700000000001,0.0038680000000000034,0.30117975,0.3614157,0.5,0.5
AVGW,AVGO,1.197405,173,ols,0.042131,15000,0.042131,False,False,36.86000061035156,0.042131,1.0,False,,True,False,False,False,False,True,False,False,False,0.539835,0.074367,0.53605,0.033961,0.0617,0.032236,0.019568999999999996,0.29935125,0.3592215,0.5,0.5
BABW,BABA,1.226384,109,ols,0.044836999999999995,1000,0.044836999999999995,False,False,28.48900032043457,0.044836999999999995,1.0,False,,True,False,False,False,False,True,False,False,False,0.485259,0.026506,0.444809,0.027466,0.027051,-0.018330999999999997,-0.017785999999999996,0.306596,0.36791519999999994,0.5,0.5
BRKW,BRK-B,1.18012,197,ols,0.0048270000000000006,7000,0.0048270000000000006,False,False,39.90999984741211,0.0048270000000000006,1.0,False,,True,False,False,False,False,True,False,False,False,0.179042,0.038053,0.172812,0.003174,0.030441,0.033226,0.025613999999999998,0.29503,0.354036,0.5,0.5
COIW,COIN,1.217553,280,ols,0.109787,55000,0.109787,False,False,12.079999923706055,0.109787,1.0,False,,True,False,False,False,False,True,False,False,False,0.932339,0.107378,0.793483,0.083387,0.107378,-0.0024089999999999945,-0.0024089999999999945,0.30438825,0.36526590000000003,0.5,0.5
COSW,COST,1.242576,109,ols,0.127138,5000,0.127138,False,False,46.45800018310547,0.127138,1.0,False,,True,False,False,False,False,True,False,False,False,0.252562,0.050375,0.200815,0.006078,0.025238,-0.076763,-0.1019,0.310644,0.37277279999999996,0.5,0.5
GOOW,GOOGL,1.226191,173,ols,0.203153,35000,0.203153,False,False,60.31999969482422,0.203153,1.0,False,,True,False,False,False,False,True,False,False,False,0.353459,0.075771,0.301067,0.01257,0.055958,-0.127382,-0.147195,0.30654775,0.3678573,0.5,0.5
HOOW,HOOD,1.210542,197,ols,0.021191,100000,0.021191,False,False,22.709999084472656,0.021191,1.0,True,,True,False,True,False,False,True,False,False,False,0.823083,0.088217,0.706516,0.063611,0.082847,0.067026,0.061656,0.3026355,0.3631626,0.5,0.5
METW,META,1.185706,197,ols,0.46295299999999995,30000,0.46295299999999995,False,False,27.645000457763672,0.46295299999999995,1.0,False,,False,True,False,False,False,False,True,False,False,0.41863,0.056201,0.360944,0.014343,0.047065,-0.40675199999999995,-0.4158879999999999,0.2964265,0.35571179999999997,0.5,0.5
MSFW,MSFT,1.21755,173,ols,0.040315000000000004,25000,0.040315000000000004,False,False,26.489999771118164,0.040315000000000004,1.0,True,,True,False,True,False,False,True,False,False,False,0.300446,0.036316,0.241572,0.007729,0.027354,-0.0039990000000000026,-0.012961000000000004,0.3043875,0.36526499999999995,0.5,0.5
MSTW,MSTR,1.21995,173,ols,0.046352000000000004,100000,0.046352000000000004,False,False,6.110000133514404,0.046352000000000004,1.0,True,,True,False,True,False,False,True,False,False,False,0.892314,0.121724,0.882843,0.104569,0.116346,0.075372,0.069994,0.3049875,0.365985,0.5,0.5
NFLW,NFLX,1.192319,197,ols,0.042325,20000,0.042325,False,False,25.357999801635742,0.042325,1.0,True,,True,False,True,False,False,True,False,False,False,0.402633,0.046074,0.330343,0.012512,0.038749,0.0037489999999999954,-0.003576000000000003,0.29807975,0.35769569999999995,0.5,0.5
NVDW,NVDA,1.200332,280,ols,0.077347,55000,0.077347,False,False,34.349998474121094,0.077347,1.0,False,,True,False,False,False,False,True,False,False,False,0.528552,0.071255,0.495013,0.029462,0.071255,-0.006092,-0.006092,0.300083,0.36009959999999996,0.5,0.5
PLTW,PLTR,1.195162,280,ols,0.023212,150000,0.023212,False,False,25.3799991607666,0.023212,1.0,True,,True,False,True,False,False,True,False,False,False,0.732489,0.095877,0.627873,0.045976,0.095877,0.07266500000000001,0.07266500000000001,0.2987905,0.3585486,0.5,0.5
TSLW,TSLA,1.19761,280,ols,0.07796,100000,0.07796,False,False,24.190000534057617,0.07796,1.0,False,,True,False,False,False,False,True,False,False,False,0.714348,0.072925,0.625528,0.046301,0.072925,-0.005034999999999998,-0.005034999999999998,0.2994025,0.359283,0.5,0.5
UBEW,UBER,1.222584,109,ols,0.09444100000000001,2000,0.09444100000000001,False,False,30.434999465942383,0.09444100000000001,1.0,False,,True,False,False,False,False,True,False,False,False,0.417086,0.034232,0.3835,0.020011,0.026162,-0.06020900000000001,-0.068279,0.305646,0.36677519999999997,0.5,0.5
UNHW,UNH,1.203198,81,ols,0.39551000000000003,700,0.39551000000000003,False,False,35.95100021362305,0.39551000000000003,1.0,False,,False,True,False,False,True,False,True,True,False,0.533957,0.054779,0.415202,0.021074,0.031908,-0.340731,-0.36360200000000004,0.3007995,0.3609594,0.5,0.5
TSYW,TLT,1.154077,94,ols,0.166248,2000,0.166248,False,False,45.61000061035156,0.166248,1.0,False,,True,False,False,False,False,True,False,False,False,0.111112,0.04794,0.126712,0.001428,0.018778,-0.118308,-0.14747000000000002,0.28851925,0.3462231,0.5,0.5
GLDW,GOLD,0.343236,104,ols,1.082684,50000,1.082684,False,False,54.59000015258789,1.082684,1.0,False,,False,True,False,False,False,False,True,False,False,0.411561,-0.055294,0.505186,0.028766,-0.005925,-1.137978,-1.088609,0.085809,0.10297079999999999,0.5,0.5
GDXW,GDX,1.201654,104,ols,0.232301,55000,0.232301,False,False,56.724998474121094,0.232301,1.0,False,,True,False,False,False,False,True,False,False,False,0.641937,0.093035,0.392827,0.018696,0.049376,-0.139266,-0.182925,0.3004135,0.3604962,0.5,0.5
TOPW,TOP,0.030627,144,ols,0.055603999999999994,150000,0.055603999999999994,False,False,33.790000915527344,0.055603999999999994,1.0,False,,True,False,False,False,False,True,False,False,False,0.293906,,0.865728,,,,,0.00765675,0.0091881,0.5,0.5
SDS,SPY,-1.935615,501,ols,0.066593,85000,0.066593,False,False,74.11000061035156,0.066593,1.0,True,,True,False,True,False,False,True,False,False,False,0.32386,-0.037692,0.166998,0.079234,-0.037692,-0.104285,-0.104285,0.48390375,0.5806845,0.5,0.5806845
QID,QQQ,-1.993143,501,ols,0.020496,150000,0.020496,False,False,22.100000381469727,0.020496,1.0,False,,True,False,False,False,False,True,False,False,False,0.423699,0.015457,0.212511,0.13471,0.015457,-0.005039,-0.005039,0.49828575,0.5979429,0.5,0.5979429
DXD,DIA,-1.989821,501,ols,0.040778,20000,0.040778,False,False,21.780000686645508,0.040778,1.0,False,,True,False,False,False,False,True,False,False,False,0.2953,-0.059216,0.148303,0.065423,-0.059216,-0.099994,-0.099994,0.49745525,0.5969463,0.5,0.5969463
TWM,IWM,-2.00344,501,ols,0.07965,20000,0.07965,False,False,30.59000015258789,0.07965,1.0,False,,True,False,False,False,False,True,False,False,False,0.438215,0.02776,0.218577,0.143739,0.02776,-0.05189,-0.05189,0.50086,0.6010319999999999,0.50086,0.6010319999999999
SCO,USO,-1.446658,501,ols,0.07069600000000001,0,0.07069600000000001,False,False,8.789999961853027,0.07069600000000001,1.0,False,,True,False,False,False,False,True,False,True,False,0.512225,-0.02993,0.337724,0.201852,-0.02993,-0.10062600000000001,-0.10062600000000001,0.3616645,0.4339974,0.5,0.5
MSTZ,MSTR,-1.982456,384,ols,0.376398,400000,0.376398,False,False,12.880000114440918,0.376398,1.0,False,,False,True,False,False,True,False,True,False,False,1.729028,2.448893,0.882843,2.30417,2.448893,2.072495,2.072495,0.495614,0.5947368,0.5,0.5947368
NVDQ,NVDA,-1.992222,501,ols,0.153842,25000,0.153842,False,False,17.270000457763672,0.153842,1.0,True,,True,False,True,False,False,True,False,False,False,0.987726,0.695673,0.495013,0.730356,0.695673,0.541831,0.541831,0.4980555,0.5976665999999999,0.5,0.5976665999999999
BTCZ,IBIT,-1.992745,433,ols,0.301601,100000,0.301601,False,False,5.420000076293945,0.301601,1.0,False,,False,True,False,False,True,False,True,False,False,0.995691,0.697757,0.499574,0.744202,0.697757,0.39615599999999995,0.39615599999999995,0.49818625,0.5978235,0.5,0.5978235
ETHD,ETHA,-1.981509,424,ols,0.221069,20000,0.221069,False,False,60.40999984741211,0.221069,1.0,False,,True,False,False,False,False,True,False,False,False,1.467412,1.537239,0.750324,1.663029,1.537239,1.31617,1.31617,0.49537725,0.5944527,0.5,0.5944527
CRCD,CRCL,-2.011022,128,ols,0.795301,150000,0.795301,False,False,7.440000057220459,0.795301,1.0,False,,False,True,False,False,False,False,True,False,False,2.036745,3.557072,1.193317,4.311341,3.92822,2.7617709999999995,3.1329190000000002,0.5027555,0.6033066,0.5027555,0.6033066
CORD,CRWV,-2.006401,128,ols,0.614074,10000,0.614074,False,False,14.670000076293945,0.614074,1.0,False,,False,True,False,False,False,False,True,False,False,1.926124,2.864665,1.19204,4.285646,3.563878,2.250591,2.949804,0.50160025,0.6019203,0.50160025,0.6019203
TSLQ,TSLA,-1.860155,501,ols,0.076502,95000,0.076502,False,False,23.31999969482422,0.076502,1.0,True,,True,False,True,False,False,True,False,False,False,1.183789,0.862733,0.625528,1.040884,0.862733,0.786231,0.786231,0.46503875,0.5580465,0.5,0.5580465
ZSL,SLV,-2.023766,501,ols,0.561068,15000,0.561068,False,False,22.579999923706055,0.561068,1.0,True,,False,True,False,True,True,False,False,False,False,0.935623,0.581215,0.457658,0.640856,0.581215,0.020147000000000026,0.020147000000000026,0.5059415,0.6071298,0.5059415,0.6071298
SQQQ,QQQ,-2.976594,501,ols,0.041586,2200000,0.041586,False,False,77.44999694824219,0.041586,1.0,True,,True,False,True,False,False,True,False,False,False,0.632841,0.115261,0.212511,0.267278,0.115261,0.073675,0.073675,0.7441485,0.8929781999999999,0.7441485,0.8929781999999999
SPXS,SPY,-2.901939,501,ols,0.193463,50000,0.193463,False,False,39.540000915527344,0.193463,1.0,False,,True,False,False,False,False,True,False,False,False,0.485927,-0.003689,0.166998,0.157892,-0.003689,-0.197152,-0.197152,0.72548475,0.8705817,0.72548475,0.8705817
TZA,IWM,-2.991896,501,ols,0.136111,500000,0.136111,False,False,6.889999866485596,0.136111,1.0,False,,True,False,False,False,False,True,False,False,False,0.654256,0.1212,0.218577,0.285302,0.1212,-0.014911000000000008,-0.014911000000000008,0.747974,0.8975688,0.747974,0.8975688
SOXS,SOXX,-2.99035,501,ols,0.174289,100000,0.174289,False,False,36.2599983215332,0.174289,1.0,True,,True,False,True,False,False,True,False,False,False,1.142629,0.771138,0.38184,0.869893,0.771138,0.596849,0.596849,0.7475875,0.8971049999999999,0.7475875,0.8971049999999999
FAZ,XLF,-3.00078,501,ols,0.103624,55000,0.103624,False,False,50.56999969482422,0.103624,1.0,True,,True,False,True,False,False,True,False,False,False,0.529863,0.005898,0.176192,0.186346,0.005898,-0.097726,-0.097726,0.750195,0.9002339999999999,0.750195,0.9002339999999999
LABD,XBI,-2.992015,501,ols,0.099826,250000,0.099826,False,False,15.960000038146973,0.099826,1.0,True,,True,False,True,False,False,True,False,False,False,0.794907,0.257134,0.265385,0.420609,0.257134,0.15730799999999998,0.15730799999999998,0.74800375,0.8976044999999999,0.74800375,0.8976044999999999
TECS,XLK,-2.963343,501,ols,0.158355,200000,0.158355,False,False,19.709999084472656,0.158355,1.0,False,,True,False,False,False,False,True,False,False,False,0.762515,0.240357,0.257085,0.388121,0.240357,0.08200199999999999,0.08200199999999999,0.74083575,0.8890029,0.74083575,0.8890029
SDOW,DIA,-2.989027,501,ols,0.044315,70000,0.044315,False,False,34.650001525878906,0.044315,1.0,False,,True,False,False,False,False,True,False,False,False,0.443434,-0.03763,0.148303,0.131119,-0.03763,-0.08194499999999999,-0.08194499999999999,0.74725675,0.8967081,0.74725675,0.8967081
DUST,GDX,-1.986551,501,ols,,0,,False,True,46.279998779296875,,1.0,True,,False,False,False,False,False,True,False,True,False,0.781477,0.336244,0.392827,0.457765,0.336244,0.336244,0.336244,0.49663775,1.0,0.5,1.0
TTXD,XLK,-1.87232,124,ols,0.143616,200,0.143616,False,False,36.85300064086914,0.143616,1.0,False,,True,False,False,False,False,True,False,True,False,0.516564,-0.652598,0.257085,0.17772,-0.230849,-0.796214,-0.374465,0.46808,0.561696,0.5,0.561696
TSXD,SOXX,-1.890096,124,ols,0.04197,100,0.04197,False,False,16.53499984741211,0.04197,1.0,False,,True,False,False,False,False,True,False,True,False,0.769157,-0.063374,0.38184,0.398225,0.171089,-0.105344,0.12911899999999998,0.472524,0.5670288,0.5,0.5670288
WEBS,XLK,-2.2485,501,ols,0.044954999999999995,25000,0.044954999999999995,False,False,28.389999389648438,0.044954999999999995,1.0,False,,True,False,False,False,False,True,False,False,False,0.682036,0.040898,0.257085,0.241379,0.040898,-0.004056999999999998,-0.004056999999999998,0.562125,0.67455,0.562125,0.67455
FNGD,XLK,-2.843323,501,ols,0.157805,1000,0.157805,False,False,70.43000030517578,0.157805,1.0,False,,True,False,False,False,False,True,False,False,False,0.78786,0.421764,0.257085,0.361124,0.421764,0.26395899999999994,0.26395899999999994,0.71083075,0.8529969,0.71083075,0.8529969
REW,XLK,-1.999386,501,ols,0.103955,7000,0.103955,False,False,12.09000015258789,0.103955,1.0,False,,True,False,False,False,False,True,False,False,False,0.515672,0.084509,0.257085,0.198177,0.084509,-0.019446000000000005,-0.019446000000000005,0.4998465,0.5998158,0.5,0.5998158
SKF,XLF,-2.003637,501,ols,0.070547,55000,0.070547,False,False,30.81999969482422,0.070547,1.0,False,,True,False,False,False,False,True,False,False,False,0.353989,-0.029835,0.176192,0.093413,-0.029835,-0.100382,-0.100382,0.50090925,0.6010911,0.50090925,0.6010911
SPXU,SPY,-2.894924,501,ols,0.088166,1200000,0.088166,False,False,55.43000030517578,0.088166,1.0,False,,True,False,False,False,False,True,False,False,False,0.48449,0.002523,0.166998,0.157228,0.002523,-0.085643,-0.085643,0.723731,0.8684772,0.723731,0.8684772
DUG,XLE,-1.975368,501,ols,0.198888,45000,0.198888,False,False,18.049999237060547,0.198888,1.0,False,,True,False,False,False,False,True,False,False,False,0.440659,0.024447,0.222724,0.145778,0.024447,-0.174441,-0.174441,0.493842,0.5926104,0.5,0.5926104
DRIP,XOP,-1.999142,501,ols,0.11036,350000,0.11036,False,False,4.460000038146973,0.11036,1.0,False,,True,False,False,False,False,True,False,False,False,0.581824,0.12966,0.290697,0.253333,0.12966,0.019299999999999998,0.019299999999999998,0.4997855,0.5997426,0.5,0.5997426
TMV,TLT,-2.966066,501,ols,0.387695,250000,0.387695,False,False,37.45000076293945,0.387695,1.0,False,,False,True,False,False,True,False,True,False,False,0.376583,-0.082198,0.126712,0.094438,-0.082198,-0.469893,-0.469893,0.7415165,0.8898198,0.7415165,0.8898198
TBT,TLT,-1.983256,501,ols,0.109246,250000,0.109246,False,False,35.150001525878906,0.109246,1.0,False,,True,False,False,False,False,True,False,False,False,0.252847,-0.066121,0.126712,0.047498,-0.066121,-0.175367,-0.175367,0.495814,0.5949768,0.5,0.5949768
